19900101
32,15.2
30,15
30,15
29,14.5
30,14.6
31,14.2
29,15
27,15.6
27,16.2
28,14.7
29,15.5
28,15.5
27,16
26,16
26,14
28,14.4
27,12.8
27,14.5
28,15.6
26,16.6
25,17.3
30,14.8
27,15.6
26,16.4
27,16
26,15.6
27,14.2
27,15.6
26,16.2
27,14.5
28,14.5
26,14
27,15.2
27,14.6
28,15.5
26,15
26,15.2
27,15.5
27,16.5
22,15.3
25,15.5
25,15
26,15.6
27,13.5
26,13.5
26,13.8
26,15.2
26,15.8
28,14.2
25,14
27,14.9
26,15
25,15
25,15.5
24,14.5
26,15.5
25,15.6
25,14.5
26,14
25,13.5
26,14
25,15.4
26,14.5
22,15
25,14.5
23,15
25,14.6
25,14.2
24,14.2
25,15
27,14
25,14.5
24,15
25,14.4
26,15.4
27,14.8
26,15.6
26,15.5
26,15.8
26,14.5
26,16.5
25,15
26,13.3
25,13.5
25,13.7
25,15
25,15.2
25,14.2
27,14.5
28,13.7
24,13.5
24,14.6
25,13.5
25,13.5
24,15.2
26,14
27,13.5
25,14.4
25,14
26,13
26,14
26,14
25,15
27,13.6
26,13.5
25,14.5
26,13
25,14.8
26,13.5
27,13.2
28,14.2
27,14.5
26,13.5
27,14.2
27,15.4
27,13.8
28,14.6
27,13.2
28,12.5
27,13.5
28,13.3
28,14.2
28,14.2
28,10.7
28,12.4
28,13.2
26,13.6
27,14.5
28,15
28,13.5
28,14.3
29,16.6
28,13
27,14.6
28,15.4
28,14.8
28,14
28,16
28,13.4
28,14
29,14.8
28,15
29,15
27,14.6
28,14
28,15.2
27,15.5
28,14.6
28,11.4
28,11
28,12.2
28,14.6
27,15
29,15.1
30,15.5
29,14.3
28,14.5
29,12.4
27,10
27,10
28,10.5
28,10
28,6.5
29,10.5
28,10.4
28,12
28,11.8
28,12
27,13.5
28,17.4
28,15
27,14.5
28,15.2
27,12.6
27,12
28,12.6
26,14.4
26,10.7
27,12.5
27,12.4
28,13
28,12.8
27,12
28,11.5
28,10.2
28,14
28,10
28,9.2
29,9.5
29,10
30,11.8
28,10.6
29,10.6
28,11.6
27,11
27,11.6
28,14.5
27,12
27,12.5
27,12.3
28,11.4
27,12.2
25,10.6
26,9.5
26,7.5
25,7.4
25,7
24,6.5
25,5.6
25,6.5
24,6
25,5.2
26,6.5
26,6.6
26,6.6
25,6.6
27,6.5
27,5.2
27,6.5
28,8.2
29,9
28,10
27,9.5
28,8.6
28,8
29,7.5
28,5.5
29,6
28,6.6
27,7.6
27,8
26,8.7
26,9.5
26,10.5
26,11.4
28,10.5
28,9
28,9.8
28,10
28,9
28,10
29,9.5
28,10
30,11.5
32,10
32,9
32,8.6
30,10
33,9.5
28,10.6
30,10
29,9.5
30,9.4
30,10.3
29,11.3
30,11
30,13.5
31,12.6
28,11.7
30,10.3
32,10.3
32,12.8
30,12.6
30,15.5
30,14
33,14
31,16
29,18.5
28,17.5
29,15
30,16.2
29,17.4
29,16.8
30,17.2
31,17
30,18
32,15
32,14.5
32,11.8
32,12.8
33,14
33,13.5
34,12.6
32,14.5
31,14.5
31,17.8
30,18.5
31,19.5
30,16
31,16.7
30,18.4
30,17.4
31,16
30,18.7
31,14.4
31,12.4
31,11.8
31,11.5
33,13.6
33,14.2
32,16.8
32,14.2
30,14
31,15.4
31,17.2
31,15.9
34,18
33,17
34,13
33,12
33,15.5
33,16.5
33,14
33,15.6
32,15.5
32,17.6
30,16.2
29,12.8
32,11.7
32,11.5
31,10.7
31,11
32,20
31,20
32,16
30,15.5
30,12.4
30,11.6
31,15.4
31,13.5
32,13.6
30,16
30,14.5
32,17.2
32,19
30,17.8
30,13.8
32,13.6
32,19.2
32,16.3
32,20.2
32,14.5
32,14.8
32,14.6
33,19.5
33,16.5
33,15.5
32,16.9
33,16.6
31,21.6
33,19
33,20
32,17.9
33,18.4
34,17.5
33,17.6
32,15.8
31,15.8
33,14
33,14.3
34,16
32,20.5
31,16
33,15.5
32,17
32,18.1
28,16
31,16.4
32,15.5
30,19.1
27,15.4
30,16.6
28,15
30,15.5
29,16
29,15.8
27,14
29,13
28,15.6
26,13.6
28,14.6
27,15.7
30,17.6
30,16.5
28,16
26,17.2
26,15.1
27,15.5
29,16.5
26,15.8
26,14
25,15
25,13.5
27,14.8
26,15
24,15
26,14.5
23,15
25,13.8
25,12
26,14.5
25,14.5
27,14.5
26,15.4
26,14
23,13.6
25,13.6
25,13.6
25,13.9
25,14.5
24,14.7
27,15.4
26,15.8
24,15
24,15.4
25,14.4
25,14.9
25,15.2
25,15
26,14
25,15.8
26,15.2
22,15.5
24,16
23,16.4
23,15.8
24,14.9
23,15.6
24,15.3
24,15.6
26,14.4
26,14.9
26,15.5
22,15.3
22,15.5
20,15
25,14.9
25,14
26,15.5
26,15.7
26,16
25,14.6
24,14.3
26,14.3
26,14.2
25,14.5
25,14.9
26,15.5
25,14.5
25,15.4
25,13.3
25,16.2
25,14.7
27,15.5
24,13.7
26,15.2
26,14.8
26,15
26,14.6
26,14
26,15
25,12.8
25,13
26,13.5
25,14.5
26,13.5
26,13.4
26,13.5
27,14.5
25,14.5
26,15.2
26,16
24,14.5
25,14.2
26,13.5
28,13.3
28,13
27,15.5
27,13.5
24,14
27,14.7
26,14.4
27,13.2
26,15
27,13.8
24,14.7
27,13.7
27,15
27,13.4
27,14
28,14.5
27,14.2
27,15.6
27,14.8
28,15
28,13.4
28,12.4
28,15.6
26,15.5
28,15
27,15.6
27,15.3
28,15.5
29,15
26,13.5
29,15
28,15.2
28,15.2
29,14.4
29,13.2
28,10.8
28,10.2
28,10
28,11.4
29,12.5
28,11.5
27,12
28,12.2
27,10.1
28,9
27,10.5
28,12
29,12.3
28,11.9
29,11.5
29,13.6
27,14
24,16
27,14
27,12.6
28,12.4
28,12.3
27,12
27,11.1
28,12.5
27,12.6
29,12.6
28,12.6
29,11
29,10.3
28,9.5
28,10.6
28,10.6
28,10.8
28,9.6
28,10.1
28,10.1
27,11.5
29,14
28,10.8
28,11.4
27,11.5
28,10.6
26,9.7
27,10
27,12.6
27,13.5
27,12.5
27,11.3
30,11.4
29,9.8
28,8.2
28,8
27,6.9
27,7.7
26,8.3
27,7.5
25,8.5
25,11.1
25,11.7
27,10
28,9.4
28,9
28,5.8
27,6
27,5.8
27,5.8
29,5.2
28,7.1
29,7.6
28,7.8
28,8.6
29,8
29,7.7
28,9.5
28,10
29,10.5
30,9.5
27,10.5
28,11.9
28,12
26,11.8
25,10.2
26,11
27,9.2
27,9.4
26,9.8
27,9
26,9.2
28,8
27,8.4
26,8.5
26,8
27,8.7
27,9
27,9.4
29,10.8
27,10.6
27,12.9
26,10.5
27,9.4
27,8
27,7
27,7
26,8.6
26,6.4
26,8.6
29,10
29,10.9
30,11.9
31,11.4
30,11
30,9.1
30,10.4
30,11.3
29,10.5
31,11.8
29,11.4
30,10.5
30,11.2
29,12.5
27,12.3
29,13
28,12.3
28,16
30,13.4
28,16.6
28,10.7
29,10.4
29,10.2
30,11.4
31,10.5
31,10.1
31,9.4
31,10.5
29,11
31,12.6
28,11.5
30,11.8
29,12.8
30,12.6
30,13.5
29,12
30,13
29,13.8
29,10.7
28,10.4
30,12
32,17.5
31,14.4
32,16
32,16.2
31,18.5
31,17.1
31,16.5
31,15
30,15.6
30,11.5
30,11
31,11.2
30,14.1
31,14
30,14.6
30,16.6
29,16.3
27,15.7
29,15.4
22,16.2
29,15.5
30,14
29,12.2
28,10.5
28,9.4
29,11.5
28,15.1
28,15
28,13.4
29,13.7
30,11.8
31,14.5
31,19.8
31,19.2
30,19.2
29,16.1
30,16.3
31,17
33,14.5
32,17.6
31,17.5
27,18.5
29,15
28,15.7
30,15.5
30,14
31,16.6
32,13.8
33,13.1
32,14.5
32,14.3
32,17
33,14.5
33,14
32,15.3
32,14.2
31,17.2
33,15.6
33,15.2
33,14.5
33,13.4
32,16.1
31,17
29,16.1
31,15.5
30,15
31,16.2
32,14.6
30,17.1
32,13.9
29,14.2
30,14
28,15
28,13.4
30,16
30,16.5
30,16.2
30,14.2
31,14
29,15.9
29,16.3
28,16.3
26,14.2
27,14.4
27,15.6
28,16.5
29,15
29,16.5
26,15
28,16.3
28,17.5
26,16.8
26,14.8
25,16.8
26,16
25,15.5
27,13.2
23,15
25,15.2
26,14
26,13.7
26,13
26,14.5
26,14.9
27,13.7
25,14
26,16
26,14
25,14
26,13.5
25,15.4
27,15.5
27,15.6
26,14.2
24,11.6
26,13.5
25,15.8
24,15.5
24,15
24,14.1
26,13.8
26,14.5
26,14.6
26,14.9
25,15
27,14.9
25,15.1
25,14.1
25,14.2
26,14.5
26,13.3
26,14
26,14.2
26,13.1
26,14.6
24,15.2
23,15
24,15.5
26,15.2
25,15
26,14.5
25,13.8
24,14
23,15.5
26,15.6
26,14.2
26,15.4
26,16.2
26,15.2
24,15.5
26,14.5
26,14.5
26,15.6
26,13.5
26,15.2
26,14.5
27,14.2
27,14.5
26,14.6
25,14
24,13.5
24,13
25,14
27,14.5
27,15
26,14.6
25,14
26,13
26,12
26,12.6
26,13.5
27,13.7
27,13.4
26,14.9
27,14.2
26,15.2
27,15.5
26,13.2
27,14
25,15.2
26,13
26,14.5
26,13.8
25,14
25,12.7
26,12
28,12
28,13.4
26,14.8
25,14
26,13.2
26,15.4
28,16
27,14.5
26,15
26,13
27,14.6
27,15
27,13.7
27,14.2
27,15.6
27,16
28,15.5
27,16.3
26,16.4
26,15
28,14.5
26,15
27,14
27,13.8
27,11.6
27,12
28,12
27,9
28,9.6
28,9.2
29,9.8
28,9.8
27,11.2
29,11
28,12.5
28,12.5
28,14.2
28,11.6
29,12.6
26,13.5
28,12.4
26,14.5
25,15.5
26,13.1
28,12.5
28,14
28,14.3
28,12
28,12.5
28,13
29,13
29,12.5
29,11.6
29,12.4
29,13.4
28,14
28,14.2
28,12.4
28,12
27,12.4
26,11.4
28,12
28,13.2
26,15.5
26,13
28,14.2
27,12.2
26,10.5
27,10.2
27,9.5
27,10.6
27,11.5
27,11.5
27,12
26,12.6
29,11.8
27,10.5
27,11.5
27,11
28,11
28,10.2
27,11.2
28,11.1
28,11.5
27,11.4
27,10
26,9.8
28,11
28,11
28,10.2
27,12
28,11.4
28,10.5
27,11.5
28,10.2
26,7.5
25,7.5
27,7.5
26,9.4
27,7
27,7
28,5.5
28,7.1
27,5.5
27,6.4
25,5
26,4.6
24,5.5
25,6.1
25,6.4
25,7.5
25,7
25,8.5
24,9.4
25,7.5
24,8
25,7.6
25,8.6
26,6
26,6.2
26,9.5
29,14.5
28,10.5
28,9.6
27,14.4
27,11.5
26,9
28,8.7
27,6.7
27,6.5
27,4.1
29,4.2
28,6.1
28,8
28,10.5
29,8.5
29,12.2
30,10.5
29,9.5
29,8
29,8
29,9
30,11.9
29,10.9
30,10.6
29,15.4
30,11.5
30,12
31,16.8
31,13.4
31,12.2
31,13.1
31,15
32,13.5
32,14
31,15
31,11.4
30,10.6
30,9.9
29,9.5
29,10.6
30,10.1
31,9.2
30,6.5
29,8.6
29,6.9
29,11.5
30,9.2
31,11.7
31,15.3
31,20.6
30,16.3
26,14.5
28,15.2
28,15.6
27,16.8
26,15.5
27,15.5
28,15.1
27,16.2
28,17.8
28,16.4
30,12.1
31,12.8
30,16.2
30,14.8
30,14.6
30,13.7
30,14.5
32,12.8
32,18.5
32,18.5
32,14.5
32,12
32,13.8
31,16.3
31,19.5
32,14.5
31,16.6
32,17.7
32,14
32,15.1
32,14.5
33,21.2
32,22
31,20.2
31,20
31,21.8
30,17.8
30,13
30,18.5
31,15.5
30,19
31,15.7
27,14.5
29,16.4
22,16.1
27,14.9
28,10
27,11.8
28,11
29,10
29,11
30,16.5
28,14.2
28,15.4
29,16.8
28,11.1
28,13.4
29,10.9
30,12.2
31,12
30,15.4
29,14.4
28,9.9
28,10.5
30,13.4
31,17.3
30,16.3
29,18.2
29,17.4
29,16.4
28,16.2
27,15.5
28,14.7
27,14.1
28,16.6
29,15.9
30,16.2
30,12.5
29,16.2
31,15.2
31,16.8
31,15.9
30,17.3
30,16.5
30,17
32,15.4
30,16.5
28,17
28,14.4
26,17.4
28,15.1
29,15.6
29,14.6
27,14.2
27,13.8
27,14
28,14
27,15.1
28,16.2
27,15.2
27,13.4
27,14.2
24,15.5
25,14.5
25,16.6
24,17
25,16.4
25,16.1
23,15.5
24,14.6
24,14.6
26,15.8
23,13.6
25,14.8
24,15.5
23,14.7
19,14.3
25,12.5
24,15.3
22,15.6
22,14.9
24,14
23,14.4
23,13.1
25,14.8
25,14.3
22,14.1
21,14.5
24,13.7
24,16
21,15.5
24,15.2
21,14
24,14.2
25,14.4
22,15.9
25,14.6
25,14.9
23,14.5
23,14
24,15.5
24,15
25,16
25,14.4
24,13.6
24,16.2
25,16
25,15.4
24,14.1
24,15.6
25,15.6
25,16
26,15.9
24,16
25,15
24,15
25,13.6
23,14
25,14
25,15
24,15
24,15.5
24,16
23,14.6
26,15
26,13.5
23,15.7
22,14.9
24,14.5
25,14
26,14.5
22,13.3
26,14.2
25,14.2
25,14
26,13.9
25,13.6
26,14
26,14
25,13.9
25,13.8
26,13.7
26,14
26,14.1
25,13.5
25,14
26,14.1
26,13.7
25,13.8
26,13.7
26,14.2
26,13.8
27,13.7
27,13.7
27,14
26,13.8
26,13.9
26,14
26,14
26,14.4
26,14.1
26,13.9
28,13.4
26,14.1
26,13.6
27,14.4
26,15
27,14.9
27,14.4
26,13.4
26,14.5
28,13.9
27,14.5
27,14.5
27,13.6
26,15.1
28,13.4
26,13.8
26,14.2
27,11.5
27,14.5
29,14.2
28,14.6
28,14.8
26,15.4
26,13.3
27,13
26,15.8
27,14.2
27,14.5
27,14.5
26,13.9
26,14.6
26,12.1
26,13.5
27,14.4
26,14
27,12.4
27,13.6
26,13.6
26,10.5
28,10.2
27,13
27,8.6
27,10.1
26,12
28,12.4
26,10.3
26,10.4
27,10.2
27,12.5
29,14.3
28,14.8
28,11
26,13.5
26,11
27,10.1
26,9.5
27,6.8
27,7.5
27,8
26,7.6
26,6.2
26,7.6
26,7.2
27,5.1
26,4.8
25,4.5
26,6
27,6.6
27,7
29,9.8
27,9.3
27,9.5
28,5.6
27,8.4
27,7.5
28,7.5
27,7.4
26,8.4
26,6.5
28,5.5
28,6.5
29,5
28,6
28,5
26,5
26,5.2
26,5.9
27,6
27,8
26,4.5
28,7.1
26,6.7
26.7,5.6
26.3,5.5
27.6,8.1
27.2,6.5
26.9,6.1
26.3,6
26.2,5.9
26.5,6
26.7,6.6
28.4,8.4
28.3,8.6
30,9.4
27,10
27,8.3
26.9,10.6
27.6,6.2
28,8.5
27.9,8.3
27.7,8
27.6,9.4
26.7,9.8
29.8,17
27.4,15.1
28.5,11.7
29.5,10.8
28.6,8.1
29.4,9.1
27.4,9.6
28.4,9
25.9,7.1
28,9.1
27.6,10.4
31.1,11.7
28.1,14.8
29.9,11.4
29.7,13
29.9,13.1
29.5,12.7
30.2,16.2
30.4,14.7
29.6,10.2
29.6,13.2
29.7,11.8
29.5,10.8
29.8,12.5
29.8,12
30,11
29,13
27.7,10.7
27.2,9.6
28,9.9
28.6,9.8
29.6,8.5
27.7,8.3
26.3,7.1
28.4,6.5
28.9,9.1
29.1,6.5
28.4,6.6
27.6,7
27.5,9.6
28.6,11.3
29.5,10
29.7,12.2
30.2,9.8
29.4,9.1
30.3,10.9
30.8,12
31.1,13.6
29.2,14.4
28.5,14
28.4,15.4
29.4,15.2
29.5,13.4
31.2,13.5
30.3,11.7
29.7,16.5
29.3,16.8
29.4,13.1
28.5,11.7
28.2,8.4
28.5,9.4
27.9,8.1
28.6,9
29,13.1
29.2,17.5
28.6,14.4
28.3,13.4
29.9,10.6
30,11.9
27.6,10
28.4,13.5
27.6,8.3
28.1,10.5
28.1,9.5
27.7,7.7
29.5,12.7
29.4,12.3
29.5,13.7
31,18.2
30,17
31,14.6
29.5,15.1
30.4,17.6
31.3,16
30.8,13
29.4,12
31.4,15.8
30,17.9
31,18.7
29.7,17
30.3,17
30.4,19.6
29,17.5
28.9,14
30.6,13.9
30,13.4
30.2,12
30.7,11.2
31.1,12.7
32,14.5
31.7,17.4
27.5,14
24.5,14.5
28,16.5
29,17
29.6,19
29.5,11.9
28.5,16.4
29.6,18.6
29.4,15.6
30.8,15
28.5,16.2
27.8,15
29,17
27.7,16.5
28.2,16.2
28.2,16.8
28.5,15.4
28.9,14
29.5,14.6
28.2,13.2
27.6,13.5
23.9,17
22.5,15.2
27.6,16
27.1,15.4
28.2,14
27.8,13.4
27.7,16.2
27.4,16.5
26.4,15.4
26.4,15.8
26.2,15.8
26.5,16.5
28.7,14.6
26.8,14.6
26.9,14.4
25.5,14.6
28.6,16.6
28.8,14.5
26.8,15.4
26,16
26.2,14.4
27.2,14.6
27.9,14.1
27.4,15.1
27.4,16.6
24.4,15.6
27,14.4
25.7,15.1
25.5,13.1
24.5,15.2
26.7,15
27,14.2
27.5,16
26,13.6
26,15.5
25.4,13.5
25.8,14
24.1,15
26.6,15.5
24.9,15.5
24.4,15.1
25.5,15.4
24.5,16.3
24.3,15.4
23.5,15
22.1,16.3
24.4,15.2
22.8,15.5
23.2,15.3
23.5,14.6
24.5,15
26,14.5
25,16.4
24.2,14.6
24.2,13.8
25.4,13.4
25.7,15.2
24.5,15.5
25.5,15.5
24.2,14
24.9,14.8
24,14
22.7,13.4
23.6,15.4
24.9,13.6
22,14.6
22,15
24.5,15
22.5,15
24.5,14.8
25,14.2
23.5,13.8
23.7,14.9
22.2,15.6
25,14.5
23.8,15.5
20.6,12.4
22.5,14.7
23.4,15.6
21.8,15
23.8,15.3
23.5,15.4
22.5,15.1
24,14
23.3,15.2
24,15.5
21.8,15.6
24.6,14
25,15.2
25.2,15.2
22.2,14.7
24.5,15.2
25.5,15.4
25,14.5
23.4,15
24.5,15
24.5,14.2
25.5,15.2
24.7,14.5
22.6,14.8
24.6,14.8
23.8,14.4
20.6,13.5
25.4,13.9
24.6,13.4
24.5,14.6
20.7,15
24.6,13.3
24.3,11.6
25,13
24.6,15
23.4,15
24,15.4
24.7,14
25.6,14
25.8,13.8
24.2,13.2
24.7,13.2
23.8,13.6
26,13
26,13
25,14.6
25.6,15.1
25.2,14.6
25.7,15.6
25.3,16.4
25.2,13.1
24.8,14.3
24.2,13
24.5,14.1
25.4,13.2
24.7,14
25.6,12.7
25.6,12.9
26.2,15.1
26.9,15
26.5,14.9
26.8,15.2
26.5,14.9
26.2,16
25.7,13.8
27.6,13
27.7,14.6
27.3,13.8
27.5,12.5
26.8,14.5
28.2,14.3
27.5,15.3
27.4,16.3
27.8,16
26.8,15
25.8,14.5
26.1,14.4
26,13.8
26,14.8
27.3,13.3
25,13.4
22.8,13.4
26.2,14
26.2,14
25,15.5
27,13.1
28.5,13
27,13.3
26.5,13.3
27.4,12.5
27.2,11.1
26.4,11.3
27.5,11.5
26.8,12.8
26,14.9
25.7,14
25.6,13
26.7,12.5
25.8,12.6
26.1,12.5
27.5,10.6
25.5,11.8
25.5,9.1
26.5,9.5
24.5,14
26.2,11
24.6,8.5
25.6,13.5
26.1,14.4
26.4,10.7
25,9.8
25.5,7.8
24.8,8.1
26.5,9.1
25.5,9.3
25.5,9.9
26.5,10.6
26.6,14.7
27,11.7
26.5,11.4
27,11.8
25.5,12
26.6,13.2
25.4,10
28.2,11.4
21.5,10
27.3,9.9
27.2,7
27.2,8.4
25.5,6.6
24,5.5
24.8,6.5
25.3,8.6
25.8,8.6
27,6
24.6,7.5
25.2,6
24.5,6
25,5.8
26,5.5
26.1,7.1
25.7,6.1
25.1,4.9
25.5,6.8
24,6.1
24.5,9.6
25.5,7.9
26,8.5
26,11.3
26.2,11.8
25.8,9
27,11.8
26.4,5.8
26.6,5.8
25.8,5.5
25.5,6.4
25,6.3
25,5.8
24.8,5.5
25.5,8.8
26,12.4
25.2,7.5
26.8,6.4
26.8,9.1
26,10.9
26.5,9.5
25.6,8
26.6,8.1
26.6,8.6
25,7
24.9,7.5
24.8,3
26.1,2.5
24.5,3.6
24.5,3.6
27.2,4.6
25.7,4.4
24.6,5.4
25.5,5.5
25,3.6
25.5,3.5
25.1,4
25.7,4.5
26.5,6.5
27.4,5.7
28.2,8.4
28.7,5.7
28,5.9
29.7,8
26.8,8
29,9.5
26.3,8
28.5,11
27.2,11.7
27,13.2
29,11
29.3,13.6
30.2,13.7
29,9.5
29.4,8.3
30.1,11.7
29.6,9.5
30.7,10.6
29.8,10.6
30.4,10.3
29.5,7.2
31,9.3
29.3,7.2
28.5,10
30.4,8.6
30,8.8
30.2,10.5
30,9.6
30.5,8.5
30.8,13
31.3,13
30.3,11.6
30.5,14
30.6,12
30.8,10.7
30.6,10
28,13.6
27.3,8
27.4,7
28.2,9.8
29,8.5
30.4,6.7
30.6,6.6
31.2,10.5
30.8,11.2
30.1,13
28.7,13
30,13.5
31.5,14.2
31.5,14.5
32,15.5
31.9,13.1
31.5,16
30.2,11
30.5,15.9
30.1,11.6
30.4,12.4
30.6,15.5
30.6,15.5
29.6,16.6
29,13.1
27,13.2
27.2,12.5
26.7,8.1
27.6,6
27.8,7.5
30.9,4.6
31.2,6.8
30.2,11
30.1,12
30.2,15.5
30.6,14.8
30.3,15.4
30,10.6
29.5,12
30,12.8
28.5,15
28.5,10.8
31,13.9
29.6,11.7
28.7,11.8
29.4,15.1
30.5,11.5
30,15.5
30.4,13
30.6,10.7
28.5,14.4
29.9,10.7
29,13
27,13.4
29.4,10.5
31.2,15.5
30,13.4
30.2,15
29.5,14.8
29,15.6
29.7,15
30.2,12.7
30.1,13.8
29,9.5
31.2,14.1
31,15.4
30,13.5
30,9.8
30.4,11.8
28.1,13.2
28.5,13.5
28.5,10.5
27.6,13
29,12.4
28.4,12.6
29.3,13.6
29.2,11.5
28.1,11.9
26.6,11.7
27.7,10.8
28.8,10.5
26,10.5
26.7,11.6
28,10.5
28.5,10.5
27.8,13.2
26.7,11.1
24.6,10
23.6,10.5
26.7,11.5
24.8,11.5
25.5,9.4
25.2,11.5
25,10
26,12
24.8,11
25.5,13.8
24.4,10
25.6,11.5
25.2,10.5
24.2,10
24.8,11
20.7,12
23.2,11.7
24.7,11.6
24.8,13
24.2,12.3
24.4,12.4
23.6,11
21.7,11.6
19.8,11
24,10.5
24.2,11.2
24,11.6
24,9.6
22.5,10.5
23.7,12
24.6,10.6
23,11
22.5,11.4
23,10.8
24.8,10
23.4,11.3
20.7,10.2
24.2,9.8
25.8,8.5
23.5,9.5
23,8.5
23.2,10.8
25,10.6
23.6,10.5
24.6,10.5
25.2,11
24.4,11.2
22.6,9.5
25.2,10.8
24.4,11
23.4,10.5
24.6,11.2
23.5,9.4
23.8,10.6
25.5,8.6
22,11.2
24,10.8
24.6,9.5
23,9.6
24.9,10
25.2,9.9
24.6,11.2
24,12
25.6,11
23.6,12
25,10.1
23,9.5
24,10
25.4,9.5
25.2,9.5
25.5,9.8
23.8,8.1
23,10.2
23.9,10
24.2,9.5
25.8,9.5
25,9.5
21,9.8
25.1,13
22.8,8.1
25,9.1
23.2,10.2
25.4,10
23.5,9.5
25,10.4
25.8,9.1
23.6,10
25,9.4
24.8,10
25,8.1
24.1,9.1
24.5,7.5
24,9.8
23.3,8.6
24.5,11
24.5,10.4
24.3,10.4
24.7,10
25.7,10
25.3,9.1
24.5,10.2
25,8.4
25.5,9.4
24.5,10
26.4,9.1
26.1,8.8
24.9,11
25.8,8.5
25.5,9
26,9.1
26.5,10.4
25.2,10
24.5,13.01
26.9,14.8
25.8,13.1
26.8,14.7
25.7,15.6
26,13.5
26.3,14.9
27.6,14.6
26.6,14.2
26.6,13.6
26,11.5
26.8,15
27.4,16.2
26.7,13.8
25.4,12.9
25.5,15.4
25.6,15.5
26.2,14.8
26.2,15
26.8,14.5
26.5,13.1
25.7,13.8
27.3,14.4
26.5,13.9
27,11.5
27,12
26.2,8
26.6,13
25.5,14
26.8,12.7
27,10.9
26.4,13
26,14.8
25,14.6
27,14
26,13.2
27.3,12.5
26.8,9.1
27,14.5
26.5,12.2
26.5,9.4
27.2,9.1
26.4,10.5
26.2,11.4
26.2,11.3
26.5,11.6
26.6,9.5
25.3,9.4
25.2,7.8
26.4,5.4
26.3,8
26,10.5
26,8.5
26.8,14
26.4,9.8
27.5,9.4
27.2,9.6
25.8,8.5
27.6,8.6
29,9.6
27,9.4
27.6,6.1
28.7,6.3
28.3,6.1
27.8,7.2
27.8,6.2
26.6,7.4
26.6,4.4
28,5.4
27.5,6.4
27.8,6.8
28.7,7
26.5,6.5
27.3,6.8
27.5,7.7
26.9,7.5
27.5,4.9
27.5,5
26,6
25.6,4.8
25.5,5.5
27,6.8
26,6.8
25,6.5
25.5,5.2
26.7,6.5
26.5,4.5
28,8.5
27.5,4.8
26.5,5
26.8,6
27,5
28.5,5.5
28,7.4
27.5,7.6
27.8,7
27.7,5
27.6,5.4
26.5,5.5
27.3,6.5
27.1,7.5
29,9.5
26.8,8.5
28.5,8.6
28.5,10.2
26.2,12.8
29.5,10.2
28.5,14
27.1,11.2
27,10
27,12
28.3,10.5
27,10.3
28.5,12.5
30.5,11.4
30,10.4
26.5,10.8
26.4,9.4
27.2,9
29.5,7.8
27.6,8.1
26.6,8
27,6.8
28.5,7.4
29.4,9.4
28.5,8.6
27.5,8.5
27.4,9
27.2,7.6
28,6.4
28.5,7.2
28.8,7
28.5,9
28.2,5.5
28.1,6.8
27.6,6.5
28,8
29.6,7.9
28.5,9.1
28.5,8
31.02,10.9
30.5,13
30,9.5
30.2,8.3
30,8.1
28.9,11.4
28.8,7.6
28,8
28.5,11
28.3,9.1
29.5,9.8
29.5,7.6
29.5,5.5
30,6.5
29.2,8
30.5,9.5
30.9,7.6
30.2,8.5
29,9.5
30.2,9.5
30.5,8.8
30.6,7.9
30.5,8.1
29.8,7.4
30.5,8
30,13.2
30.4,8.5
30,8.6
31,10.8
31.6,11.1
31.3,8.4
31,12.2
32,13.5
31.5,12.6
30.2,12
31,7.3
31,7.9
30.6,7
28.8,8.1
30.5,9.5
30.6,8.1
30.6,10.5
30.5,17.1
31,12.6
31,19.2
29.5,18.5
32.5,18.2
30.5,17.8
30.5,16.5
28.5,14
22.8,15
25,15.2
27,15.6
26.1,13.6
27,15.5
26.8,14
26.8,15.5
28.6,12.3
29,15.2
29,15.2
29,13
29.5,13
28.8,15
27.6,13.5
29.5,16
29.5,11.4
29,13.1
29.6,15.6
28,14.2
29,15.2
29,15.4
27.5,15.4
27.6,15
28.6,15.1
26.6,15.2
25.8,14.8
26.4,15.5
25.7,14.9
27.6,16.5
28,17
28.6,18.1
29.4,16.5
28.5,14.8
28,15.2
29,15.5
28.2,14.1
29,15.6
28.5,14.8
28.5,13.9
26.3,14.6
26.5,12
25,14
27.7,14.8
28.5,14.9
27.9,14.1
26.5,15.2
27.5,13.1
29,15.9
28.5,13.8
28.8,14.6
27.5,14.6
26,14.4
28.5,15.8
27.5,13.52
27.5,14.8
27,15.5
26.5,14.8
25.7,14.8
27.6,12.5
25.6,13
26.2,13.4
27.1,14.6
27.6,15.2
26.8,13.5
22.5,14.2
27.3,15.5
26.6,16
26.6,15.5
24.4,15.4
23,15
24.6,13.2
25.4,15.4
25.6,14.5
26.6,14.4
25.7,14.8
26.5,16.6
27.5,13.7
27.7,16
26,14.2
27,12.6
26.4,16
25.5,13
26.3,14
26.9,13.9
25.6,15.1
23.6,15.5
24.2,13.8
24.5,13.5
25.3,13.5
26.5,14.5
25,13.6
24.5,13.4
24.5,13.4
20,13.5
18.6,13.5
22.6,13.8
24.5,13.5
25.2,11.9
23.6,11.5
23.5,13.5
24.5,12.5
24.8,12.4
24,12.5
23.3,12.5
24.6,13.5
25,13.4
25,12.5
25.4,13.5
22.4,13
25.3,13
25.1,14.5
23.7,12
23,13.4
24.2,13
